batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS
265,정범모,2014,한화,0.000,5,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0.16699999999999998,1,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.16699999999999998
265,정범모,2018,NC,0.250,3,4,1,1,0,0,1,4,2,0,0,1,1,0,1,1.0,0.5,0,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,1.5
266,정병곤,2012,LG,0.200,3,5,2,1,0,0,0,1,0,0,0,1,1,3,0,0.2,0.429,0,176cm/72kg,1988년 03월 23일,내야수(우투우타),내당초(삼성리틀)-경복중-경북고-단국대-LG,3000만원,0.629
266,정병곤,2013,삼성,0.000,10,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,2,176cm/72kg,1988년 03월 23일,내야수(우투우타),내당초(삼성리틀)-경복중-경북고-단국대-LG,3000만원,0.0
266,정병곤,2017,삼성,0.000,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,176cm/72kg,1988년 03월 23일,내야수(우투우타),내당초(삼성리틀)-경복중-경북고-단국대-LG,3000만원,0.0
269,정상호,2002,SK,0.158,13,19,3,3,1,0,1,7,2,0,0,3,1,5,0,0.368,0.304,5,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.6719999999999999
269,정상호,2003,SK,0.150,12,20,1,3,0,0,0,3,1,0,0,1,1,8,1,0.15,0.227,2,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.377
269,정상호,2004,SK,0.000,10,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,1,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.0
269,정상호,2007,SK,0.182,5,11,1,2,0,0,1,5,2,0,0,1,0,2,0,0.455,0.25,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.7050000000000001
269,정상호,2008,SK,0.444,4,9,1,4,1,0,0,5,0,0,0,0,0,1,0,0.556,0.444,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,1.0
269,정상호,2010,SK,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,
269,정상호,2011,SK,0.308,6,13,3,4,1,0,1,8,2,1,0,4,0,5,1,0.615,0.471,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,1.0859999999999999
269,정상호,2012,SK,0.286,3,7,0,2,1,0,0,3,0,0,0,0,0,3,0,0.429,0.28600000000000003,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.715
269,정상호,2014,SK,0.200,6,15,2,3,0,0,0,3,2,0,0,3,0,3,0,0.2,0.333,1,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.5329999999999999
269,정상호,2015,SK,0.357,11,28,3,10,4,0,1,17,8,0,0,1,1,5,3,0.607,0.4,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,1.0070000000000001
269,정상호,2016,LG,0.267,10,15,0,4,0,0,0,4,1,0,0,3,2,7,0,0.267,0.45,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.7170000000000001
269,정상호,2017,LG,0.308,6,13,1,4,0,0,1,7,5,0,0,0,1,7,0,0.5379999999999999,0.35700000000000004,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.895
269,정상호,2018,LG,0.000,6,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.25,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.25
270,정성훈,2002,KIA,0.267,12,30,5,8,4,0,0,12,4,0,0,0,0,3,1,0.4,0.258,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.6579999999999999
270,정성훈,2003,현대,0.068,13,44,2,3,1,0,0,4,3,0,1,3,1,7,1,0.091,0.146,2,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.237
270,정성훈,2004,현대,0.311,13,45,4,14,5,0,1,22,7,0,0,4,0,4,3,0.489,0.3670000000000001,1,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.856
270,정성훈,2005,현대,0.216,12,37,4,8,0,0,1,11,6,0,0,5,0,6,2,0.297,0.31,3,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.607
270,정성훈,2006,현대,0.303,9,33,5,10,0,0,0,10,2,0,0,1,0,3,1,0.303,0.324,5,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.627
270,정성훈,2007,현대,0.290,11,31,2,9,2,0,1,14,6,0,0,5,0,5,0,0.452,0.389,1,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.841
270,정성훈,2008,우리,0.231,4,13,0,3,0,0,0,3,0,1,0,1,0,3,0,0.231,0.28600000000000003,1,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.517
270,정성훈,2009,LG,0.212,10,33,2,7,2,1,0,11,10,1,1,2,1,2,3,0.333,0.278,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.611
270,정성훈,2010,LG,0.206,10,34,0,7,0,0,0,7,0,0,0,2,0,8,0,0.206,0.25,2,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.456
270,정성훈,2011,LG,0.270,11,37,2,10,1,0,0,11,7,0,0,1,0,2,0,0.297,0.282,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.579
270,정성훈,2012,LG,0.233,10,30,3,7,0,0,0,7,4,0,0,0,0,4,1,0.233,0.233,2,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.466
270,정성훈,2013,LG,0.161,11,31,2,5,1,0,0,6,5,0,0,4,0,7,2,0.194,0.257,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.451
270,정성훈,2014,LG,0.261,8,23,3,6,2,0,1,11,5,1,0,4,0,8,2,0.478,0.37,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.848
270,정성훈,2015,LG,0.269,9,26,2,7,0,0,2,13,7,0,1,1,0,5,1,0.5,0.29600000000000004,1,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.7959999999999999
270,정성훈,2016,LG,0.278,8,18,2,5,1,0,0,6,2,2,1,4,1,5,0,0.333,0.435,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.768
270,정성훈,2017,LG,0.250,11,20,3,5,2,0,0,7,4,0,0,5,1,6,2,0.35,0.423,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.7729999999999999
270,정성훈,2018,KIA,0.286,5,7,2,2,1,0,0,3,1,0,1,3,0,0,0,0.429,0.5,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.929
271,정수빈,2009,두산,0.250,11,24,8,6,0,0,0,6,2,3,1,6,2,2,1,0.25,0.438,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.688
271,정수빈,2010,두산,0.000,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.0
271,정수빈,2011,두산,0.200,11,20,2,4,0,0,0,4,0,1,0,1,0,2,2,0.2,0.238,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.438
271,정수빈,2012,두산,0.206,12,34,3,7,1,2,0,12,4,2,1,4,0,4,1,0.353,0.289,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.6419999999999999
271,정수빈,2013,두산,0.258,11,31,5,8,1,0,0,9,2,2,2,4,2,4,1,0.29,0.378,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.6679999999999999
271,정수빈,2014,두산,0.321,11,28,7,9,1,1,0,12,6,2,0,7,1,4,0,0.429,0.472,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.901
271,정수빈,2015,두산,0.238,11,42,5,10,0,3,0,16,5,1,2,1,1,3,0,0.381,0.273,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.654
271,정수빈,2016,두산,0.176,16,51,7,9,1,2,2,20,8,5,0,5,2,7,0,0.392,0.271,1,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.6629999999999999
274,정의윤,2005,LG,0.235,13,34,1,8,1,0,0,9,4,0,0,2,1,10,1,0.265,0.297,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.562
274,정의윤,2006,LG,0.393,8,28,4,11,2,0,1,16,3,2,0,1,0,2,0,0.5710000000000001,0.414,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.985
274,정의윤,2008,LG,0.077,10,26,2,2,1,0,0,3,1,0,0,0,0,3,2,0.115,0.077,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.192
274,정의윤,2011,LG,0.318,12,44,9,14,3,0,2,23,7,3,0,3,1,8,2,0.523,0.3670000000000001,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.89
274,정의윤,2013,LG,0.212,11,33,2,7,3,0,0,10,1,1,1,5,0,4,2,0.303,0.316,1,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.619
274,정의윤,2014,LG,0.429,9,28,6,12,1,0,4,25,10,1,0,3,0,0,0,0.893,0.484,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,1.3769999999999998
274,정의윤,2015,SK,0.222,12,27,3,6,2,0,1,11,4,0,1,1,1,5,0,0.407,0.276,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.6829999999999999
274,정의윤,2016,SK,0.298,15,47,8,14,3,0,0,17,3,0,0,3,0,3,1,0.362,0.333,1,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.6950000000000001
274,정의윤,2017,SK,0.324,11,34,5,11,3,0,0,14,6,1,0,4,0,6,1,0.412,0.395,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.8069999999999999
274,정의윤,2018,SK,0.412,6,17,2,7,0,0,0,7,2,0,1,0,0,2,0,0.412,0.412,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.8240000000000001
275,정주현,2009,LG,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.0
275,정주현,2010,LG,-,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,0,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,
275,정주현,2012,LG,0.333,1,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0.333,0.333,0,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.6659999999999999
275,정주현,2013,LG,0.294,11,34,3,10,1,0,0,11,3,3,1,3,0,7,1,0.324,0.35100000000000003,1,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.675
275,정주현,2016,LG,0.375,12,32,7,12,0,1,0,14,0,5,2,5,0,4,0,0.438,0.459,1,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.897
275,정주현,2018,LG,0.000,5,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0,176cm/76kg,1990년 10월 13일,외야수(우투우타),대현초-경상중-대구고-LG-상무,6000만원,0.0
276,정주후,2016,KT,0.000,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,180cm/67kg,1995년 06월 26일,내야수(우투좌타),광주서석초-충장중-광주제일고,8000만원,0.0
277,정진기,2011,SK,0.000,4,7,0,0,0,0,0,0,0,0,0,1,0,3,0,0.0,0.125,0,185cm/92kg,1992년 10월 10일,외야수(우투좌타),화순초-화순중-화순고-SK,9000만원,0.125
277,정진기,2012,SK,0.500,7,4,2,2,0,0,0,2,0,0,2,0,0,0,0,0.5,0.5,0,185cm/92kg,1992년 10월 10일,외야수(우투좌타),화순초-화순중-화순고-SK,9000만원,1.0
277,정진기,2017,SK,0.200,11,25,3,5,1,0,0,6,2,4,1,2,0,9,0,0.24,0.259,1,185cm/92kg,1992년 10월 10일,외야수(우투좌타),화순초-화순중-화순고-SK,9000만원,0.499
277,정진기,2018,SK,0.500,6,14,8,7,3,0,2,16,7,1,1,3,0,3,0,1.143,0.556,0,185cm/92kg,1992년 10월 10일,외야수(우투좌타),화순초-화순중-화순고-SK,9000만원,1.699
278,정진호,2011,두산,0.000,10,5,2,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0.0,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.0
278,정진호,2012,두산,0.000,4,7,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0.0,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.0
278,정진호,2015,두산,0.263,9,19,4,5,1,0,1,9,3,1,1,0,1,3,0,0.474,0.3,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.774
278,정진호,2016,두산,0.182,7,11,0,2,1,0,0,3,1,1,1,0,0,1,0,0.273,0.182,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.455
278,정진호,2017,두산,0.333,11,24,4,8,1,0,0,9,7,2,0,3,0,5,0,0.375,0.407,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.782
278,정진호,2018,두산,0.167,6,6,2,1,0,0,0,1,2,0,0,1,0,2,0,0.16699999999999998,0.28600000000000003,0,185cm/78kg,1988년 10월 02일,외야수(우투좌타),인헌초-선린중-유신고-중앙대-두산-상무,6000만원,0.45299999999999996
279,정현,2017,KT,0.273,10,22,3,6,2,0,1,11,7,0,0,1,1,5,1,0.5,0.308,2,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0.8079999999999999
279,정현,2018,KT,0.105,6,19,1,2,1,0,0,3,2,0,0,0,0,4,1,0.158,0.105,0,181cm/80kg,1994년 06월 01일,내야수(우투우타),부산수영초-대천중-부산고-삼성-KT-상무,15000만원,0.263
282,정훈,2011,롯데,0.000,12,5,2,0,0,0,0,0,0,0,0,1,1,2,0,0.0,0.28600000000000003,1,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.28600000000000003
282,정훈,2012,롯데,0.385,11,13,4,5,0,0,1,8,3,3,0,1,0,5,0,0.615,0.429,0,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,1.044
282,정훈,2013,롯데,0.250,8,8,1,2,1,0,0,3,2,1,0,1,0,1,0,0.375,0.333,1,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.708
282,정훈,2014,롯데,0.348,11,23,5,8,0,0,0,8,1,0,0,2,2,3,1,0.348,0.429,0,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.7769999999999999
282,정훈,2015,롯데,0.208,11,24,3,5,0,0,1,8,3,1,2,2,1,5,1,0.333,0.28600000000000003,1,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.619
282,정훈,2016,롯데,0.364,14,33,5,12,4,0,2,22,6,0,2,2,1,3,0,0.667,0.405,1,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,1.072
282,정훈,2017,롯데,0.286,8,14,1,4,1,0,0,5,1,0,0,1,1,2,0,0.35700000000000004,0.375,2,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.732
282,정훈,2018,롯데,0.167,5,6,1,1,0,0,0,1,1,0,0,4,0,3,0,0.16699999999999998,0.5,0,180cm/85kg,1987년 07월 18일,내야수(우투우타),양덕초-마산동중-용마고,,0.667
284,조동화,2005,SK,0.171,14,41,3,7,2,0,0,9,2,4,1,2,0,9,0,0.22,0.205,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.425
284,조동화,2006,SK,0.244,11,41,8,10,3,0,0,13,2,1,0,1,1,6,0,0.317,0.279,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.5960000000000001
284,조동화,2007,SK,0.250,7,4,1,1,0,0,0,1,0,4,0,1,0,2,0,0.25,0.4,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.65
284,조동화,2008,SK,0.250,7,16,2,4,0,0,0,4,1,3,1,3,1,3,0,0.25,0.4,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.65
284,조동화,2009,SK,0.209,13,43,2,9,1,0,0,10,1,3,0,1,1,10,0,0.233,0.244,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.477
284,조동화,2010,SK,0.226,11,31,2,7,2,0,0,9,2,1,2,5,0,6,1,0.29,0.333,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.623
284,조동화,2011,SK,0.125,5,8,1,1,0,1,0,3,0,0,0,1,0,3,0,0.375,0.222,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.597
284,조동화,2013,SK,0.111,9,9,1,1,0,1,0,3,2,0,0,0,0,2,1,0.333,0.111,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.444
284,조동화,2014,SK,0.111,11,18,2,2,1,0,0,3,3,1,0,1,0,1,0,0.16699999999999998,0.15,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.317
284,조동화,2015,SK,0.250,7,16,3,4,0,0,0,4,1,1,0,2,0,3,0,0.25,0.333,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.583
284,조동화,2016,SK,0.217,12,23,2,5,1,0,0,6,2,2,1,1,0,4,0,0.261,0.24,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.501
284,조동화,2017,SK,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,175cm/74kg,1981년 03월 22일,외야수(좌투좌타),공주중동초-공주중-공주고-(대불대)-SK-상무,,0.0
286,조수행,2016,두산,0.276,66,29,16,8,0,0,0,8,3,2,3,0,0,6,0,0.276,0.276,1,178cm/73kg,1993년 08월 30일,외야수(우투좌타),노암초-경포중-강릉고-건국대,14000만원,0.552
286,조수행,2017,두산,0.277,80,47,17,13,2,0,0,15,2,3,2,4,1,12,0,0.319,0.34600000000000003,1,178cm/73kg,1993년 08월 30일,외야수(우투좌타),노암초-경포중-강릉고-건국대,14000만원,0.665
286,조수행,2018,두산,0.279,119,183,35,51,6,4,1,68,17,9,0,9,0,33,4,0.3720000000000001,0.311,1,178cm/73kg,1993년 08월 30일,외야수(우투좌타),노암초-경포중-강릉고-건국대,14000만원,0.6829999999999999
288,조윤준,2012,LG,0.364,7,11,2,4,2,0,0,6,2,0,0,0,1,1,0,0.545,0.417,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.962
288,조윤준,2013,LG,0.000,7,10,1,0,0,0,0,0,0,0,0,1,0,3,0,0.0,0.091,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.091
288,조윤준,2014,LG,0.182,9,11,0,2,0,0,0,2,1,0,0,0,0,1,0,0.182,0.16699999999999998,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.349
288,조윤준,2015,LG,0.250,6,8,1,2,0,0,0,2,0,0,0,0,0,1,0,0.25,0.25,1,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.5
288,조윤준,2017,LG,0.000,8,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0.0,0.16699999999999998,0,185cm/95kg,1989년 08월 30일,포수(우투우타),대전신흥초-한밭중-북일고-중앙대,20000만원,0.16699999999999998
292,조홍석,2013,롯데,0.000,6,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,175cm/78kg,1990년 02월 23일,외야수(우투좌타),광주화정초-영남중-배명고-원광대,7000만원,0.0
292,조홍석,2014,롯데,0.000,3,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,0,175cm/78kg,1990년 02월 23일,외야수(우투좌타),광주화정초-영남중-배명고-원광대,7000만원,0.0
292,조홍석,2015,롯데,0.250,4,8,1,2,0,1,0,4,1,0,0,0,0,3,0,0.5,0.25,0,175cm/78kg,1990년 02월 23일,외야수(우투좌타),광주화정초-영남중-배명고-원광대,7000만원,0.75
292,조홍석,2018,롯데,0.000,3,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.5,0,175cm/78kg,1990년 02월 23일,외야수(우투좌타),광주화정초-영남중-배명고-원광대,7000만원,0.5
293,주효상,2016,넥센,0.000,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,182cm/85kg,1997년 11월 11일,포수(우투좌타),역북초-강남중-서울고,20000만원,0.0
293,주효상,2018,넥센,0.375,5,8,1,3,2,0,0,5,0,0,0,0,0,0,1,0.625,0.375,0,182cm/85kg,1997년 11월 11일,포수(우투좌타),역북초-강남중-서울고,20000만원,1.0
294,지석훈,2003,현대,0.000,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.0
294,지석훈,2005,현대,0.176,8,17,3,3,2,0,0,5,2,0,0,3,0,5,0,0.294,0.28600000000000003,2,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.58
294,지석훈,2006,현대,0.231,5,13,3,3,0,0,1,6,1,0,0,0,0,2,1,0.462,0.231,0,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.6930000000000001
294,지석훈,2007,현대,0.222,11,18,2,4,1,0,0,5,1,0,0,2,0,6,0,0.278,0.3,2,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.5780000000000001
294,지석훈,2008,우리,0.000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.0
294,지석훈,2011,넥센,0.000,4,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,0.0,0,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.0
294,지석훈,2012,넥센,0.250,6,8,2,2,0,0,1,5,3,0,0,1,0,2,1,0.625,0.333,1,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.958
294,지석훈,2013,NC,0.333,10,12,4,4,0,0,0,4,1,0,0,3,1,2,0,0.333,0.5,0,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.833
294,지석훈,2014,NC,0.154,9,13,1,2,0,0,0,2,1,0,0,0,0,4,0,0.154,0.154,0,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.308
294,지석훈,2015,NC,0.133,9,15,1,2,0,0,0,2,0,0,0,1,0,2,0,0.133,0.188,0,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.321
294,지석훈,2016,NC,0.207,17,29,5,6,1,0,1,10,6,0,0,2,0,6,0,0.345,0.258,1,181cm/74kg,1984년 03월 17일,내야수(우투우타),가동초-휘문중-휘문고-현대-우리-상무-넥센,25000만원,0.603
